timestamp,model_name,trace_length,target_steps,downsample_factor,m_param,optimizer,lr_schedule,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260520_072821,CNN,250,50,5,16,Adam,"step_decay(gamma=0.95, step=3)",0.004590132165342603,256,30,50,28,0.265091,3061,55.3456,93.4496,71.1450,93.3592,92.1881,96.6319,cuda,./saved_models/CNN_m16_len250_trial28.pth
