timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260510_060056,KLiNQ_Student,4,300,Adam,0.00011659383762056213,128,25,10,2,0.125535,9985,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,96.9125,nan,nan,nan,nan,96.9125,2,0.7,cuda,./saved_models/KLiNQ_student_q4_len300_trial2.pth
