timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260509_034207,KLiNQ_Student,0,250,Adam,0.008053020814175076,64,25,10,1,0.178672,8385,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,93.8975,93.8975,nan,nan,nan,nan,4,0.2,cuda,./saved_models/KLiNQ_student_q0_len250_trial1.pth
