timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260512_172156,KLiNQ_Teacher,0,500,Adam,0.0001400716548700416,256,25,10,3,0.136674,66369,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,96.7275,96.7275,nan,nan,nan,nan,cuda,./saved_models/KLiNQ_teacher_q0_len500_trial3.pth
