timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260511_094145,KLiNQ_Student,0,400,Adam,0.0038835861649050727,64,25,10,2,0.130909,13185,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,96.5175,96.5175,nan,nan,nan,nan,5,0.9,cuda,./saved_models/KLiNQ_student_q0_len400_trial2.pth
