timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260508_015334,KLiNQ_Teacher,4,150,Adam,0.00014316745146944883,512,25,10,4,0.239795,21569,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,91.0088,nan,nan,nan,nan,91.0088,cuda,./saved_models/KLiNQ_teacher_q4_len150_trial4.pth
