timestamp,model_name,target_qubit,trace_length,overall_accuracy,geometric_mean_accuracy,geometric_mean_accuracy_excl_q1,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy
20260514_125833,Baseline_Threshold,all,50,60.0826,60.0826,60.7371,60.7790,57.5346,67.3153,59.1309,56.2515
