timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260510_015244,KLiNQ_Student,1,300,Adam,0.005709240132233207,256,25,10,1,0.550463,9985,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,72.4612,nan,72.4612,nan,nan,nan,3,0.8,cuda,./saved_models/KLiNQ_student_q1_len300_trial1.pth
