timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260513_173401,Arxiv240618807FNN,3,100,Adam,0.004458977581838415,128,25,10,9,0.512641,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,74.7463,nan,nan,nan,74.7463,nan,cuda,./saved_models/Arxiv_q3_len100_trial9.pth
