timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260510_133007,FNN,all,350,Adam,8.179018639324828e-05,128,25,10,4,1.193086,313457,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,60.2350,96.0387,73.3675,93.5113,93.9862,96.9450,cuda,./saved_models/FNN_len350_trial4.pth
