timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260507_070846,KLiNQ_Student,2,100,Adam,0.001191277372619409,64,25,10,5,0.334087,3585,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,86.5975,nan,nan,86.5975,nan,nan,2,0.8,cuda,./saved_models/KLiNQ_student_q2_len100_trial5.pth
