timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260511_063129,FNN,all,400,Adam,9.973775941592821e-05,512,25,10,1,1.168913,408232,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,61.3525,96.4550,74.1125,93.5775,94.3088,96.9450,cuda,./saved_models/FNN_len400_trial1.pth
