timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260513_161953,Arxiv240618807FNN,0,100,Adam,0.000885466867955478,64,25,10,7,0.507680,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,75.2950,75.2950,nan,nan,nan,nan,cuda,./saved_models/Arxiv_q0_len100_trial7.pth
