timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260513_171911,Arxiv240618807FNN,2,100,Adam,0.0015787422820641164,64,25,10,2,0.377337,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,84.0437,nan,nan,84.0437,nan,nan,cuda,./saved_models/Arxiv_q2_len100_trial2.pth
