timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260511_140104,KLiNQ_Teacher,4,400,Adam,0.00012714787922361642,64,25,10,3,0.137877,53569,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,96.8263,nan,nan,nan,nan,96.8263,cuda,./saved_models/KLiNQ_teacher_q4_len400_trial3.pth
