timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260507_052023,KLiNQ_Student,1,100,Adam,0.0006894594738229258,64,25,10,4,0.628429,3585,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,64.8863,nan,64.8863,nan,nan,nan,4,0.7,cuda,./saved_models/KLiNQ_student_q1_len100_trial4.pth
