timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260506_151651,KLiNQ_Teacher,4,50,Adam,0.0003119433055568624,512,25,10,0,0.675044,8769,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,58.0562,nan,nan,nan,nan,58.0562,cuda,./saved_models/KLiNQ_teacher_q4_len50_trial0.pth
