timestamp,model_name,target_qubit,trace_length,overall_accuracy,geometric_mean_accuracy,geometric_mean_accuracy_excl_q1,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy
20260514_133940,Baseline_Threshold,all,900,87.9177,87.9177,92.0707,96.5902,73.0963,86.2518,92.4103,93.3394
