timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260513_155033,Arxiv240618807FNN,4,50,Adam,0.0011081454762322,64,25,10,6,0.681759,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,56.4588,nan,nan,nan,nan,56.4588,cuda,./saved_models/Arxiv_q4_len50_trial6.pth
