timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260510_032923,KLiNQ_Student,2,300,Adam,0.00024236986336255694,64,25,10,9,0.208775,9985,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,93.4838,nan,nan,93.4838,nan,nan,3,0.5,cuda,./saved_models/KLiNQ_student_q2_len300_trial9.pth
