timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,temperature,alpha,device,model_path
20260507_041114,KLiNQ_Student,0,100,Adam,0.00010307780049830655,512,25,10,0,0.458630,3585,5,fc1: Linear | bn1: BatchNorm1d | fc2: Linear | bn2: BatchNorm1d | fc3: Linear,78.4712,78.4712,nan,nan,nan,nan,2,0.9,cuda,./saved_models/KLiNQ_student_q0_len100_trial0.pth
