timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260513_190321,Arxiv240618807FNN,1,150,Adam,0.004435045726624652,256,25,10,9,0.607892,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,66.9725,nan,66.9725,nan,nan,nan,cuda,./saved_models/Arxiv_q1_len150_trial9.pth
