timestamp,model_name,target_qubit,trace_length,overall_accuracy,geometric_mean_accuracy,geometric_mean_accuracy_excl_q1,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy
20260514_133940,Baseline_Threshold,all,650,88.7845,88.7845,93.1968,96.8093,73.1278,88.0924,93.2737,94.8396
