timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260514_065119,Arxiv240618807FNN,1,400,Adam,0.004336711286897725,128,25,10,5,0.543808,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,72.4525,nan,72.4525,nan,nan,nan,cuda,./saved_models/Arxiv_q1_len400_trial5.pth
