timestamp,model_name,target_qubit,trace_length,overall_accuracy,geometric_mean_accuracy,geometric_mean_accuracy_excl_q1,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy
20260514_125833,Baseline_Threshold,all,350,89.2015,89.2015,94.0719,95.6715,72.1143,90.6992,93.5371,96.4872
