timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260513_235656,Arxiv240618807FNN,1,250,Adam,0.0015854149951434328,512,25,10,6,0.568617,65,6,fc1: Linear | relu1: ReLU | fc2: Linear | relu2: ReLU | fc3: Linear | sigmoid: Sigmoid,70.8363,nan,70.8363,nan,nan,nan,cuda,./saved_models/Arxiv_q1_len250_trial6.pth
