timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260512_141449,FNN,all,500,Adam,7.211574776835029e-05,128,25,10,3,1.149200,635282,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,62.5938,96.7788,74.8675,93.7188,94.5025,96.9375,cuda,./saved_models/FNN_len500_trial3.pth
