timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260509_080903,KLiNQ_Teacher,4,250,Adam,0.00010269450001245062,64,25,10,2,0.130159,34369,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,96.6525,nan,nan,nan,nan,96.6525,cuda,./saved_models/KLiNQ_teacher_q4_len250_trial2.pth
