timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260511_123339,KLiNQ_Teacher,3,400,Adam,0.000267108329816389,128,25,10,0,0.213663,53569,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,94.0712,nan,nan,nan,94.0712,nan,cuda,./saved_models/KLiNQ_teacher_q3_len400_trial0.pth
