timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,m_param,device,model_path
20260515_170605,CNN,all,400,Adam,0.0012613463790155453,64,25,30,0,0.235604,39877,15,conv1: Conv1d | bn1: BatchNorm1d | conv2: Conv1d | bn2: BatchNorm1d | res_block: ResidualBlock1D | res_block.conv1: Conv1d | res_block.bn1: BatchNorm1d | res_block.conv2: Conv1d | res_block.bn2: BatchNorm1d | res_block.shortcut: Identity | output_layers.0: Linear | output_layers.1: Linear | output_layers.2: Linear | output_layers.3: Linear | output_layers.4: Linear,60.6103,96.1921,73.2651,94.0458,94.1384,97.0066,64,cuda,./saved_models/CNN_len400_trial0.pth
