timestamp,model_name,target_qubit,trace_length,optimizer,learning_rate,batch_size,epochs,n_optuna_trials,best_trial_number,best_val_loss,total_parameters,num_layers,layer_descriptions,overall_accuracy,qubit_0_accuracy,qubit_1_accuracy,qubit_2_accuracy,qubit_3_accuracy,qubit_4_accuracy,device,model_path
20260506_080719,FNN,all,50,Adam,0.00047387901249820464,1024,25,10,0,3.231552,9792,7,l1: Linear | bn1: BatchNorm1d | l2: Linear | bn2: BatchNorm1d | l3: Linear | relu: ReLU | dropout: Dropout,9.2025,62.5175,58.6063,69.9938,60.8675,57.8312,cuda,./saved_models/FNN_len50_trial0.pth
